sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,placeholder,garantia,disponibilidad_gdl
SERCLO950,SERCLO950,"Servidor Virtual Básico, So Linux, 1Vcpu, 2Gb Ram, 50Gb Dd Ssd SEBALIN","Servidor Virtual Básico, So Linux, 1Vcpu, 2Gb Ram, 50Gb Dd Ssd SEBALIN",PC CUSTOM,m,486.4354201917654,486.44,24.95,583.72,583.72,778.3,559.41,583.73,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/SERCLO950.jpg,https://static.ctonline.mx/imagenes/SERCLO950/SERCLO950_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
SERCLO960,SERCLO960,"Servidor Virtual Básico, So Windows, 1Vcpu, 2Gb Ram, 50Gbdd Ssd SEBAWIN","Servidor Virtual Básico, So Windows, 1Vcpu, 2Gb Ram, 50Gbdd Ssd SEBAWIN",PC CUSTOM,m,451.4320987654321,451.43,23.15,541.72,541.72,722.29,519.14,541.72,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/SERCLO960.jpg,https://static.ctonline.mx/imagenes/SERCLO960/SERCLO960_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
SERCLO970,SERCLO970,"Servidor Virtual Estándar, So Linux, 2Vcpu, 4Gb Ram, 100Gb Dd Ssd SEESLIN","Servidor Virtual Estándar, So Linux, 2Vcpu, 4Gb Ram, 100Gb Dd Ssd SEESLIN",PC CUSTOM,m,783.3333333333333,783.33,40.17,940.0,940.0,1253.33,900.83,940.0,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/SERCLO970.jpg,https://static.ctonline.mx/imagenes/SERCLO970/SERCLO970_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
SERCLO980,SERCLO980,"Servidor Virtual Estándar, So Windows, 2Vcpu, 4Gb Ram, 100Gb Dd Ssd SEESWIN","Servidor Virtual Estándar, So Windows, 2Vcpu, 4Gb Ram, 100Gb Dd Ssd SEESWIN",PC CUSTOM,m,833.2345679012344,833.23,42.73,999.88,999.88,1333.17,958.21,999.88,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/SERCLO980.jpg,https://static.ctonline.mx/imagenes/SERCLO980/SERCLO980_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
MONLGE3330,MONLGE3330,"Monitor Profesional 55"" LG 55UH5Q. Resolución 3840x2160 UHD, Brillo 500 nits (Typ), CR dinámico","Monitor Profesional 55"" LG 55UH5Q. Resolución 3840x2160 UHD, Brillo 500 nits (Typ), CR dinámico 1,000,000:1, 8m (G a G) tiempo de respuesta, 50,000 horas de vida, Formato Retrato/Paisaje, 16:9 Relación de aspecto, 60Hz Frecuencia de actualización, 24/7 horas de operación, Diseño de bisel uniforme y delgado 11.4mm, Compatible con plataforma webOS, Diseño delgado para utilización del espacio, Optimizado para entornos empresariales protegido contra la sal, polvo, polvo de hierro y humedad (IP5x y Shock Monitoring), Seguridad integral LG Shield que emplea sistema de defensa de 5 nivele4s que abarcar servidor, aplicación, sistema operativo, sistema y hardware, Compatible con SuperSign, Garantía de 3 años en centro de servicio LG autorizados",PC CUSTOM,m,12457.241758241758,12457.24,638.83,14948.69,14948.69,19931.58,14325.83,14948.69,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/MONLGE3330.jpg,https://static.ctonline.mx/imagenes/MONLGE3330/MONLGE3330_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCLEN3960,ACCLEN3960,Estación de trabajo ThinkPad Thunderbolt 4 Workstation Dock (40B0) 40B00300US. Ofrece conectivi,"Estación de trabajo ThinkPad Thunderbolt 4 Workstation Dock (40B0) 40B00300US. Ofrece conectividad de video, datos y energía líder en la industria, confiable y consistente. Diseñado para quienes se niegan a ser convencionales, el Lenovo ThinkPad® Thunderbolt™ 4 Workstation Dock, rendimiento de acoplamiento premium líder en su categoría. Disfrute de una impresionante resolución 8K a 30 Hz, tecnología Intel® vPro™, gestión remota inteligente y una potencia máxima de 230 W, todo con un único cable divisor Thunderbolt™ 4 patentado. Garantía 3 años con fabricante.",PC CUSTOM,d,389.67391304347825,7598.64,389.67,9118.36,9118.36,12157.82,8738.44,9118.37,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/ACCLEN3960.jpg,https://static.ctonline.mx/imagenes/ACCLEN3960/ACCLEN3960_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCLEN4400,ACCLEN4400,"ThinkPad Thunderbolt 4 Workstation Dock, 40B00300US. Base universal ThinkPad TBT 4, Adaptador d","ThinkPad Thunderbolt 4 Workstation Dock, 40B00300US. Base universal ThinkPad TBT 4, Adaptador de corriente CA de 300 W , Cable de alimentación , Póster de configuración y póster de garantía Cable dividido Thunderbolt 4 de 0,7 m, Adaptador de 300 W, 1 cable de alimentación, cable divisor Thunderbolt 4 de 0,7 m, 4* USB-A 3.2 Gen 2 (1 siempre encendido) , 1* USB-C 3.2 Gen 2, Win10 de 64 bits, Win11 de 64 bits, Garantía 3 años fabricante.",PC CUSTOM,m,6475.489130434782,6475.49,332.08,7770.59,7770.59,10360.78,7446.81,7770.59,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/ACCLEN4400.jpg,https://static.ctonline.mx/imagenes/ACCLEN4400/ACCLEN4400_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCHPI3930,ACCHPI3930,"soporte VESA HP (99T54AA), Coloque su HP Desktop Mini PC en la funda de seguridad/doble VESA HP","soporte VESA HP (99T54AA), Coloque su HP Desktop Mini PC en la funda de seguridad/doble VESA HP Desktop Mini para montar con seguridad su Mini detrás de su pantalla, posicionar su solución en una pared y fijarla con la traba para cables HP Ultra-Slim opcional.",VESA,m,443.3333333333333,443.33,22.73,532.0,532.0,709.33,509.83,532.0,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/ACCHPI3930.jpg,https://static.ctonline.mx/imagenes/ACCHPI3930/ACCHPI3930_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
BOCMST3780,BOCMST3780,"Bocina RGB portátil Festa Mini PC-113225 Escucha la música de tus dispositvos, conectándote de ","Bocina RGB portátil Festa Mini PC-113225 Escucha la música de tus dispositvos, conectándote de manera inalámbrica por bluetooth. Hasta 4.5 horas de reproducción, Inluye leds RGB. Reproduce tu música desde tu dispositivo con cable de 3.5"", una tarjeta de memoria o una USB. Puedes conectar un micrófono en el jack de 6.3mm y hacer un karaoke para más diversión. Además puedes conectar 2 bocinas para lograr un sonido estéreo excepcional. Puerto de carga tipo C -Cono de 4"" -Potencia 1000w, 10 watss rms, -Batería 1500mAh -Conexión AUX, TF, USB. BLUETOOHT, RADIO FM",PC CUSTOM,m,206.49999999999997,206.5,10.59,247.8,247.8,330.4,237.47,247.8,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/BOCMST3780.jpg,https://static.ctonline.mx/imagenes/BOCMST3780/BOCMST3780_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCKNS1230,ACCKNS1230,Bloqueo de chasis con llave Kensington® MicroSaver® 2.0 - Supervisor con llave (la llave se ven,"Bloqueo de chasis con llave Kensington® MicroSaver® 2.0 - Supervisor con llave (la llave se vende por separado) K64430S. El candado de chasis con llave MicroSaver 2.0 con acceso con llave maestra para supervisores evita el acceso no deseado a los datos confidenciales y componentes de dispositivos como una computadora de escritorio o un servidor. Al bloquear el chasis, protege los valiosos componentes que contienen información en su interior, como el disco duro, la CPU y la tarjeta gráfica de una computadora de escritorio.El resistente cabezal de bloqueo de 10 mm asegura el gabinete de la computadora para evitar el robo de componentes y datos, incluida la CPU, la tarjeta gráfica y el disco duro.",PC CUSTOM,m,222.22222222222223,222.22,11.4,266.66,266.66,355.55,255.55,266.66,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/ACCKNS1230.jpg,https://static.ctonline.mx/imagenes/ACCKNS1230/ACCKNS1230_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
