sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada
SOFDLL1330,Paquete de 50 licencias de acceso (CAL) 3000199862086.4 que autoriza a 50 usuarios a conectarse a servicios de Windows S,"Paquete de 50 licencias de acceso (CAL) 3000199862086.4 que autoriza a 50 usuarios a conectarse a servicios de Windows Server 2025 o 2022 (archivos, impresoras, aplicaciones, Active Directory, etc.). Compatible con ambas versiones del sistema operativo. Recomendado para empresas medianas con muchos usuarios que comparten recursos en servidor.",EQUIPOS DE MARCA,PAQUETE,40494.28,54667.28,68334.1,https://static.ctonline.mx/imagenes/SOFDLL1330/SOFDLL1330_400.jpg,https://static.ctonline.mx/marcas/png/PAQUETE.png,https://ctonline.mx/buscar/productos?b=SOFDLL1330,40494.28,54667.28,51933.92,35%,assets/img/catalog/SOFDLL1330.jpg,https://static.ctonline.mx/imagenes/SOFDLL1330/SOFDLL1330_400.jpg,impresoras_consumibles
SOFDLL1340,Paquete de 10 licencias de acceso de cliente (CAL) 3000199864239.3 para que 10 usuarios se conecten a servicios de Windo,"Paquete de 10 licencias de acceso de cliente (CAL) 3000199864239.3 para que 10 usuarios se conecten a servicios de Windows Server 2025 o 2022 (archivos, impresoras, aplicaciones, Active Directory, etc.). Compatible con ambas versiones del sistema operativo. Perfecto para agregar usuarios en incrementos pequeños sin pagar de más.",EQUIPOS DE MARCA,PAQUETE,8219.35,11096.12,13870.15,https://static.ctonline.mx/imagenes/SOFDLL1340/SOFDLL1340_400.jpg,https://static.ctonline.mx/marcas/png/PAQUETE.png,https://ctonline.mx/buscar/productos?b=SOFDLL1340,8219.35,11096.12,10541.31,35%,assets/img/catalog/SOFDLL1340.jpg,https://static.ctonline.mx/imagenes/SOFDLL1340/SOFDLL1340_400.jpg,impresoras_consumibles
DATHPD430,HPE LTO-7 Ultrium 15TB RW  (C7977A) Data Cartridge Material Magnético: Barium Ferrite Densidad de grabación: 485 kbits/i,"HPE LTO-7 Ultrium 15TB RW  (C7977A) Data Cartridge Material Magnético: Barium Ferrite Densidad de grabación: 485 kbits/inch Número de pistas de datos: 3,584 & 5376 Capacidad de grabación: 6/15 TB  & 9/22.5  TB, Ancho de la cinta (mm): 12.65,  Grosor de la cinta (um):  5.6,  Longitud de la cinta (m): 960, Dimensiones del cartucho (L x W x H):  4.02 x 4.15 x 0.85 in (102.0 x 105.4 x 21.5 mm), Peso del cartucho: 0.63 lb (285.2 g). Vida: 30 años. Garantia: incluye una garantía de por vida limitada, totalmente respaldada por una red mundial de revendedores y proveedores de servicios, así como soporte técnico telefónico gratuito 24 X 7 durante el período de garantía.",EQUIPOS DE MARCA,HPE,67.16,1767.93,2209.91,https://static.ctonline.mx/imagenes/DATHPD430/DATHPD430_400.jpg,https://static.ctonline.mx/marcas/png/HPE.png,https://ctonline.mx/buscar/productos?b=DATHPD430,1309.58,1767.93,1679.53,35%,assets/img/catalog/DATHPD430.jpg,https://static.ctonline.mx/imagenes/DATHPD430/DATHPD430_400.jpg,impresoras_consumibles
ACCHPE2880,HPE LTO-8 Ultrium 30TB RW (Q2078A) Data Cartridge Material Magnético: Barium Ferrite Densidad de grabación: 525 kbits/in,"HPE LTO-8 Ultrium 30TB RW (Q2078A) Data Cartridge Material Magnético: Barium Ferrite Densidad de grabación: 525 kbits/inch Número de pistas de datos: 6,656 Capacidad de grabación: 12/30  TB, Ancho de la cinta (mm): 12.65,  Grosor de la cinta (um):  5.6,  Longitud de la cinta (m): 960, Dimensiones del cartucho (L x W x H):  4.02 x 4.15 x 0.85 in (102.0 x 105.4 x 21.5 mm), Peso del cartucho: 0.63 lb (285.2 g). Vida: 30 años. Garantia: incluye una garantía de por vida limitada, totalmente respaldada por una red mundial de revendedores y proveedores de servicios, así como soporte técnico telefónico gratuito 24 X 7 durante el período de garantía.",EQUIPOS DE MARCA,HPE,70.21,1848.29,2310.36,https://static.ctonline.mx/imagenes/ACCHPE2880/ACCHPE2880_400.jpg,https://static.ctonline.mx/marcas/png/HPE.png,https://ctonline.mx/buscar/productos?b=ACCHPE2880,1369.1,1848.29,1755.88,35%,assets/img/catalog/ACCHPE2880.jpg,https://static.ctonline.mx/imagenes/ACCHPE2880/ACCHPE2880_400.jpg,impresoras_consumibles
PLOHPD830,"Plotter HP DesignJet T230 de 24 pulgadas (5HB07D). Alimentación Automática, Alimentación por hojas, alimentación por rol","Plotter HP DesignJet T230 de 24 pulgadas (5HB07D). Alimentación Automática, Alimentación por hojas, alimentación por rollo, cortador horizontal automático. Velocidad de impresión 35 segundos por página en A1, 68 impresiones A1 por hora. Tecnología de impresión inyección térmica de tinta HP. Tamaños de soportes de impresión admitidos A4, A3, A2, A1. Tamaños de soportes, personalizado 210 x 279 a 610 x 1897 mm Peso de soporte, recomendado De 60 a 280 g/m². Un año de garantía limitada para el hardware. CORROBORAR CARGO DE FLETE. Sustituye a T250 (5HB06A).","IMPRESION, DIG. DE IMAGENES",PLOTTER,10526.32,14210.52,17763.15,https://static.ctonline.mx/imagenes/PLOHPD830/PLOHPD830_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD830,10526.31,14210.52,13499.99,35%,assets/img/catalog/PLOHPD830.jpg,https://static.ctonline.mx/imagenes/PLOHPD830/PLOHPD830_400.jpg,impresoras_consumibles
PLOHPD435,"Plotter HP DesignJet T830 (F9A28D) 24"" (60.96cm). MTF plotter, copiadora y scanner. Velocidad de impresión: 82 Impresion","Plotter HP DesignJet T830 (F9A28D) 24"" (60.96cm). MTF plotter, copiadora y scanner. Velocidad de impresión: 82 Impresiones A1 por hora. Memoria estándar: 1 GB. Precisión de la línea: +/- 0.1%.  Conectividad estándar: Gigabit Ethernet (1000Base-T), Wi-Fi. Lenguajes de impresión (estándar): HP-GL/2, HP-RTL, TIFF, JPEG, CALS G4, HP PCL 3 GUI, URF. Rutas de impresión: Controladores de impresión Windows y Mac, controlador Apple AirPrint, impresión desde unidad USB portátil. Controladores (incluidos): HP-GL/2, HP-RTL para Windows; controlador HP PCL 3 GUI para Mac OS X y Windows; Consumibles: No. 728 (Producto sobre pedido). COBRO DE FLETE POR ENVÍO","IMPRESION, DIG. DE IMAGENES",PLOTTER,71341.05,96310.42,120388.02,https://static.ctonline.mx/imagenes/PLOHPD435/PLOHPD435_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD435,71341.05,96310.42,91494.9,35%,assets/img/catalog/PLOHPD435.jpg,https://static.ctonline.mx/imagenes/PLOHPD435/PLOHPD435_400.jpg,impresoras_consumibles
PLOHPD610,"Plotter HP DesignJet T650 de 24 pulgadas (5HB08D) (60.96cm). Alimentador de hojas, alimentador de rollos, alimentador au","Plotter HP DesignJet T650 de 24 pulgadas (5HB08D) (60.96cm). Alimentador de hojas, alimentador de rollos, alimentador automático de hojas, bandeja de materiales, cortador horizontal automático. Velocidad de impresión: 26 segundos por página en A1, 81 impresiones A1 por hora. Tamaño del rodillo 279 a 610 mm. Tamaño de hoja 210 x 279 a 610 x 1897 mm. Gramaje soportado: 60 a 280 g/m² (rollo/alimentación manual); 60 a 220 g/m² (alimentador automático de hojas). Conectividad: Gigabit Ethernet (1000Base-T), USB de alta velocidad 2.0, Wi-Fi 802.11. Lenguajes de impresión (estándar): HP-GL/2, HP-RTL, CALS G4, JPEG, URF. Certificación ambiental: ENERGY STAR; ErP; EPEAT Gold. Sustituye a: T530 24in (5ZY60A).  Consumibles: No. 712 CORROBORAR CARGO DE FLETE.","IMPRESION, DIG. DE IMAGENES",PLOTTER,39462.11,53273.84,66592.3,https://static.ctonline.mx/imagenes/PLOHPD610/PLOHPD610_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD610,39462.1,53273.84,50610.15,35%,assets/img/catalog/PLOHPD610.jpg,https://static.ctonline.mx/imagenes/PLOHPD610/PLOHPD610_400.jpg,impresoras_consumibles
PLOHPD840,"Plotter HP DesignJet T650 de 36 pulgadas (5HB10D) (91.44cm). Alimentador de hojas, alimentador de rollos, alimentador au","Plotter HP DesignJet T650 de 36 pulgadas (5HB10D) (91.44cm). Alimentador de hojas, alimentador de rollos, alimentador automático de hojas, bandeja de materiales, cortador horizontal automático. Velocidad de impresión: 25 segundos por página en A1, 82 impresiones A1 por hora. Tamaño del rodillo 279 a 914 mm. Tamaño de hoja 210 x 279 a 914 x 1897 mm. Gramaje soportado: 60 a 280 g/m² (rollo/alimentación manual); 60 a 220 g/m² (alimentador automático de hojas). Conectividad: Gigabit Ethernet (1000Base-T), USB de alta velocidad 2.0, Wi-Fi 802.11. Lenguajes de impresión (estándar): HP-GL/2, HP-RTL, CALS G4, JPEG, URF. Certificación ambiental: ENERGY STAR; ErP; EPEAT Gold. Sustituye a: T530 36in (5ZY62A).  Consumibles: No. 712 CORROBORAR CARGO DE FLETE.","IMPRESION, DIG. DE IMAGENES",PLOTTER,39472.63,53288.06,66610.07,https://static.ctonline.mx/imagenes/PLOHPD840/PLOHPD840_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD840,39472.64,53288.06,50623.66,35%,assets/img/catalog/PLOHPD840.jpg,https://static.ctonline.mx/imagenes/PLOHPD840/PLOHPD840_400.jpg,impresoras_consumibles
PLOHPD760,Plotter HP DesignJet T850 de 36 pulgadas. Modelo: 2Y9H0A. Tecnología de impresión: inyección térmica de tinta HP.  Memor,"Plotter HP DesignJet T850 de 36 pulgadas. Modelo: 2Y9H0A. Tecnología de impresión: inyección térmica de tinta HP.  Memoria: 1 GB. Tamaño del modelo: 914 mm. Velocidad de impresión: 25 segundos por página en A1, 90 impresiones A1 por hora. Calidad de impresión en color: Optimizada hasta 2400 x 1200 dpi. Consumibles: Rendimiento de 130ml Negro 498N4A, Cian 498N5A, Magenta 498N6A, Amarillo 498N7A. Rendimiento 300ml Negro 498N8A, Cian 676M6A, Magenta 676M7A, Amarillo 676M8A. Cabezal 498N0A.","IMPRESION, DIG. DE IMAGENES",PLOTTER,83837.89,113181.16,141476.45,https://static.ctonline.mx/imagenes/PLOHPD760/PLOHPD760_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD760,83837.9,113181.16,107522.1,35%,assets/img/catalog/PLOHPD760.jpg,https://static.ctonline.mx/imagenes/PLOHPD760/PLOHPD760_400.jpg,impresoras_consumibles
PLOHPD770,"Plotter HP DesignJet T850 de 36 pulgadas. Modelo: 2Y9H2A. Impresión, Copia , Escaneado. Tecnología de impresión: Inyecci","Plotter HP DesignJet T850 de 36 pulgadas. Modelo: 2Y9H2A. Impresión, Copia , Escaneado. Tecnología de impresión: Inyección térmica de tinta HP. Memoria: 2GB. Tamaño del modelo: 914 mm. Velocidad de impresión: 25 segundos por página en A1, 90 impresiones A1 por hora. Calidad de impresión en color: Optimizada hasta 2400 x 1200 dpi. Tamaño de escaneo, máximo: 914 mm x 2,77 m.  Dimensiones: 1575 x 570 x 650 mm. Peso: 83,5 kg. Consumibles: Rendimiento de 130ml Negro 498N4A, Cian 498N5A, Magenta 498N6A, Amarillo 498N7A. Rendimiento 300ml Negro 498N8A, Cian 676M6A, Magenta 676M7A, Amarillo 676M8A. Cabezal 498N0A.","IMPRESION, DIG. DE IMAGENES",PLOTTER,162958.95,219994.58,274993.22,https://static.ctonline.mx/imagenes/PLOHPD770/PLOHPD770_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD770,162958.95,219994.58,208994.85,35%,assets/img/catalog/PLOHPD770.jpg,https://static.ctonline.mx/imagenes/PLOHPD770/PLOHPD770_400.jpg,impresoras_consumibles
PLOHPD780,Plotter HP DesignJet T950 de 36 pulgadas. Modelo: 2Y9H1A. Tecnología de impresión: Inyección térmica de tinta HP. Memori,"Plotter HP DesignJet T950 de 36 pulgadas. Modelo: 2Y9H1A. Tecnología de impresión: Inyección térmica de tinta HP. Memoria: 1GB. Tamaño del modelo: 914 mm. Velocidad de impresión: 21 segundos por página en A1, 120 impresiones A1 por hora. Calidad de impresión en color: Optimizada hasta 2400 x 1200 dpi. Dimensiones: 1575 x 630 x 780 mm. Peso: 84 kg. Consumibles: Rendimiento de 130ml Negro 498N4A, Cian 498N5A, Magenta 498N6A, Amarillo 498N7A. Rendimiento 300ml Negro 498N8A, Cian 676M6A, Magenta 676M7A, Amarillo 676M8A. Cabezal 498N0A.","IMPRESION, DIG. DE IMAGENES",PLOTTER,94885.26,128095.1,160118.88,https://static.ctonline.mx/imagenes/PLOHPD780/PLOHPD780_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD780,94885.26,128095.1,121690.35,35%,assets/img/catalog/PLOHPD780.jpg,https://static.ctonline.mx/imagenes/PLOHPD780/PLOHPD780_400.jpg,impresoras_consumibles
PLOHPD530,"Plotter HP DesignJet T1700 de 44 pulgadas (W6B55A). Alimentación por hojas, alimentación por rollo, cortador horizontal ","Plotter HP DesignJet T1700 de 44 pulgadas (W6B55A). Alimentación por hojas, alimentación por rollo, cortador horizontal automático. Velocidad de impresión 116 A1/h, 26 s/A1 Resolución de impresión Optimizada hasta 2400 x 1200 dpi. Tamaño del rollo 279 a 1.118 mm Peso máximo de rollo 11,9 kg. Diámetro máximo del rollo 135 mm. Tamaño de hoja 210 x 279 a 1118 x 1676 mm Funciones de seguridad HP Wolf Pro Security, Arranque seguro de HP, Lista blancas, Control de acceso basado en roles. Consumibles: No. 730 CORROBORAR CARGO DE FLETE.","IMPRESION, DIG. DE IMAGENES",PLOTTER,133726.32,180530.52,225663.15,https://static.ctonline.mx/imagenes/PLOHPD530/PLOHPD530_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD530,133726.31,180530.52,171503.99,35%,assets/img/catalog/PLOHPD530.jpg,https://static.ctonline.mx/imagenes/PLOHPD530/PLOHPD530_400.jpg,impresoras_consumibles
PLOHPD860,"Plotter HP DesignJet T950 de 36 pulgadas. Modelo: 2Y9H3A. Impresión, Copia, Escaneado. Tecnología de impresión: Inyecció","Plotter HP DesignJet T950 de 36 pulgadas. Modelo: 2Y9H3A. Impresión, Copia, Escaneado. Tecnología de impresión: Inyección térmica de tinta HP. Memoria: 2GB. Tamaño del modelo: 914 mm. Velocidad de impresión: 21 segundos por página en A1, 120 impresiones A1 por hora. Calidad de impresión en color: Optimizada hasta 2400 x 1200 dpi. Tamaño de escaneo máximo: 914 mm x 2,77 m Dimensiones: 1575 x 630 x 780 mm. Peso: 97 kg. Consumibles: Rendimiento de 130ml Negro 498N4A, Cian 498N5A, Magenta 498N6A, Amarillo 498N7A. Rendimiento 300ml Negro 498N8A, Cian 676M6A, Magenta 676M7A, Amarillo 676M8A. Cabezal 498N0A","IMPRESION, DIG. DE IMAGENES",PLOTTER,174612.63,235727.06,294658.83,https://static.ctonline.mx/imagenes/PLOHPD860/PLOHPD860_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD860,174612.64,235727.06,223940.71,35%,assets/img/catalog/PLOHPD860.jpg,https://static.ctonline.mx/imagenes/PLOHPD860/PLOHPD860_400.jpg,impresoras_consumibles
PLOHPD900,Plotter HP DesignJet Z9+ PRO 64IN (2RM82A). Dos rollos de alimentación automáticos con conmutación de rollo inteligente ,"Plotter HP DesignJet Z9+ PRO 64IN (2RM82A). Dos rollos de alimentación automáticos con conmutación de rollo inteligente , sistema sin eje, funcionalidad de carrete de recogida opcional, bandeja de salida de soportes, cortadora horizontal automática. Velocidad de impresión Rápido: 98 m²/h en soportes normales, Normal: 29 m²/h en soportes recubiertos, Mejor: 14,1 m²/h en soportes satinados. Resolución de impresión Resolución optimizada de hasta 2400 x 1.200 ppp. Tecnología Inyección de tinta térmica HP. Márgenes Rollos: 5 x 5 x 5 x 5 mm Cabezales de impresión 5 cabezales de impresión universales. Tamaño del rodillo de 420 a 1626 mm. Gramaje 80 a 500 g/m². Conectividad Interfaces Giga Ethernet (1000Base-T) (802.3, 802.3u, 802.3ab). Idiomas de impresión nativos TIFF, JPEG, CALS G4, HP-GL/2, HP-RTL. Certificación ENERGY STAR 3.0, WEEE, EU RoHS, China RoHS, REACH, EPEAT.","IMPRESION, DIG. DE IMAGENES",PLOTTER,395940.0,534519.0,668148.75,https://static.ctonline.mx/imagenes/PLOHPD900/PLOHPD900_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD900,395940.0,534519.0,507793.05,35%,assets/img/catalog/PLOHPD900.jpg,https://static.ctonline.mx/imagenes/PLOHPD900/PLOHPD900_400.jpg,impresoras_consumibles
PLOHPD920,"Plotter HP DesignJet HD PRO 44IN (2QX51E). Dos alimentadores de rollos automáticos, intercambio automático de rollos, al","Plotter HP DesignJet HD PRO 44IN (2QX51E). Dos alimentadores de rollos automáticos, intercambio automático de rollos, alimentación superior de hojas, bandeja de salida de soportes, cortador horizontal y recortador vertical automáticos. Escáner: Recorrido recto de papel en escaneo para originales en papel y cartulina, presión ajustable del papel para soportes muy finos. Entrada frontal boca abajo, salida posterior, rebobinado hacia adelante, utilice la guía de regreso del documento para regreso frontal. Ajuste automático de la altura del puente de escáner para originales gruesos de hasta 15 mm (0,6""). Velocidad de impresión Modo económico rápido: 80,5 m²/h en medios normales, Normal: 18,8 m²/h en medios recubiertos, Mejor: 9,7 m²/h en medios brillantes. Resolución de impresión Optimizada hasta 2400 x 1200 dpi Tecnología Inyección térmica de tinta HP. Cabezales de impresión 3 cabezales de impresión universales (válidos para todos los colores). Velocidad de escaneado Color: Hasta 33 cm/seg. Escala de grises: hasta 33 cm/s. Resolución de escaneado 1200 dpi. Tecnología de escaneo CCD y sistema de iluminación con tecnología LED. Formato de escaneado Generación de PDF de varias páginas, PDF/A, TIFF, JPEG, JPEG2000, DWF, CALS (B&N).","IMPRESION, DIG. DE IMAGENES",PLOTTER,600643.16,810868.27,1013585.34,https://static.ctonline.mx/imagenes/PLOHPD920/PLOHPD920_400.jpg,https://static.ctonline.mx/marcas/png/PLOTTER.png,https://ctonline.mx/buscar/productos?b=PLOHPD920,600643.16,810868.27,770324.86,35%,assets/img/catalog/PLOHPD920.jpg,https://static.ctonline.mx/imagenes/PLOHPD920/PLOHPD920_400.jpg,impresoras_consumibles
IMPHPI2925,"Impresora HP LaserJet Pro 3003dw (3G654A), Velocidad de impresión: Carta: Hasta 35 ppm; Impresión de la primera página: ","Impresora HP LaserJet Pro 3003dw (3G654A), Velocidad de impresión: Carta: Hasta 35 ppm; Impresión de la primera página: En tan solo 6,6 segundos (negro) resolución de impresión: Negro (óptimo): Hasta 600 x 600 ppp, Conectividad estándar: Dispositivo USB de alta velocidad (compatible con especificaciones de USB 2.0); Ethernet de 10/100 Mbps; Inalámbrico 802.11b/g/n, doble banda de 2,4 GHz/5 GHz; BLE; Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Con certificación Mopria™; Impresión Wi-Fi Direct®; HP Roam for Business; Ciclo de trabajo: Mensual (carta): Hasta 50.000 páginas, Volumen de páginas mensuales recomendado: 350 a 2500 páginas; Manejo del papel: 1 bandeja principal; 250 hojas o 10 sobres; Bandeja de salida de 150 hojas; Lenguajes de impresión: PCL5c; PCL6; PS; PCLmS; PDF; URF; PWG; PCLm; Memoria Estándar: 256 MB; Máximo: 256 MB; Peso de soporte admitido De 60 a 163 g/m²; Sistemas operativos compatibles: Microsoft® Windows® 11, 10, 7 SP1: 32 bits o 64 bits, Apple® macOSv10.15 Catalina, macOS v11 Big Sur, macOS v12 Monterey; Consumible compatible: W1450A, W1450X; Sustituye a: M203dw.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,3842.11,5186.84,6483.55,https://static.ctonline.mx/imagenes/IMPHPI2925/IMPHPI2925_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPHPI2925,3842.1,5186.84,4927.5,35%,assets/img/catalog/IMPHPI2925.jpg,https://static.ctonline.mx/imagenes/IMPHPI2925/IMPHPI2925_400.jpg,impresoras_consumibles
IMPHPI2920,"Impresora HP LaserJet Pro 3003dw (3G654A), Velocidad de impresión: Carta: Hasta 35 ppm; Impresión de la primera página: ","Impresora HP LaserJet Pro 3003dw (3G654A), Velocidad de impresión: Carta: Hasta 35 ppm; Impresión de la primera página: En tan solo 6,6 segundos (negro) resolución de impresión: Negro (óptimo): Hasta 600 x 600 ppp, Conectividad estándar: Dispositivo USB de alta velocidad (compatible con especificaciones de USB 2.0); Ethernet de 10/100 Mbps; Inalámbrico 802.11b/g/n, doble banda de 2,4 GHz/5 GHz; BLE; Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Con certificación Mopria™; Impresión Wi-Fi Direct®; HP Roam for Business; Ciclo de trabajo: Mensual (carta): Hasta 50.000 páginas, Volumen de páginas mensuales recomendado: 350 a 2500 páginas; Manejo del papel: 1 bandeja principal; 250 hojas o 10 sobres; Bandeja de salida de 150 hojas; Lenguajes de impresión: PCL5c; PCL6; PS; PCLmS; PDF; URF; PWG; PCLm; Memoria Estándar: 256 MB; Máximo: 256 MB; Peso de soporte admitido De 60 a 163 g/m²; Sistemas operativos compatibles: Microsoft® Windows® 11, 10, 7 SP1: 32 bits o 64 bits, Apple® macOSv10.15 Catalina, macOS v11 Big Sur, macOS v12 Monterey; Consumible compatible: W1450A, W1450X; Sustituye a: M203dw.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,3842.11,5186.84,6483.55,https://static.ctonline.mx/imagenes/IMPHPI2920/IMPHPI2920_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPHPI2920,3842.1,5186.84,4927.5,35%,assets/img/catalog/IMPHPI2920.jpg,https://static.ctonline.mx/imagenes/IMPHPI2920/IMPHPI2920_400.jpg,impresoras_consumibles
IMPHPI2885,"Impresora HP LaserJet Pro 4003DW (2Z610A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta a","Impresora HP LaserJet Pro 4003DW (2Z610A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta apenas 6,3 segundos; Ciclo de trabajo (mensual, carta): Hasta 80.000 páginas; Volumen de páginas mensuales recomendado: De 750 a 4000; Número de usuarios: De 3 a 10 usuarios; Impresión automática a doble cara, Resolución óptima: HP FastRes1200, HP ProRes1200, Economode; Lenguaje de impresión: HP PCL 6, HP PCL 5e, emulación HP postscript nivel 3, PDF, URF, PWG Raster; Conectividad estándar 1 USB 2.0 de alta velocidad; 1 USB integrado en el lado trasero; red Gigabit Ethernet 10/100/1000BASE-T; Radio Wi-Fi 802.11b/g/n/2,4/5 GHz + Bluetooth; 802.3az(EEE), Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Con certificación Mopria, Memoria, Estándar: 256 MB; Máximo: 256 MB; Windows 11; Windows 10; Windows 7; Android; iOS; SO móviles; macOS 10.15 Catalina; macOS 11 Big Sur; macOS 12 Monterey; Consumible compatible: W1510A, W1510X. Sustituye a: M404dw.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,5112.82,6902.31,8627.89,https://static.ctonline.mx/imagenes/IMPHPI2885/IMPHPI2885_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPHPI2885,5112.82,6902.31,6557.19,35%,assets/img/catalog/IMPHPI2885.jpg,https://static.ctonline.mx/imagenes/IMPHPI2885/IMPHPI2885_400.jpg,impresoras_consumibles
IMPHPI4110,"Impresora HP LaserJet Pro 4003DW (2Z610A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta a","Impresora HP LaserJet Pro 4003DW (2Z610A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta apenas 6,3 segundos; Ciclo de trabajo (mensual, carta): Hasta 80.000 páginas; Volumen de páginas mensuales recomendado: De 750 a 4000; Número de usuarios: De 3 a 10 usuarios; Impresión automática a doble cara, Resolución óptima: HP FastRes1200, HP ProRes1200, Economode; Lenguaje de impresión: HP PCL 6, HP PCL 5e, emulación HP postscript nivel 3, PDF, URF, PWG Raster; Conectividad estándar 1 USB 2.0 de alta velocidad; 1 USB integrado en el lado trasero; red Gigabit Ethernet 10/100/1000BASE-T; Radio Wi-Fi 802.11b/g/n/2,4/5 GHz + Bluetooth; 802.3az(EEE), Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; Con certificación Mopria, Memoria, Estándar: 256 MB; Máximo: 256 MB; Windows 11; Windows 10; Windows 7; Android; iOS; SO móviles; macOS 10.15 Catalina; macOS 11 Big Sur; macOS 12 Monterey; Consumible compatible: W1510A, W1510X. Sustituye a: M404dw.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,5112.82,6902.31,8627.89,https://static.ctonline.mx/imagenes/IMPHPI4110/IMPHPI4110_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPHPI4110,5112.82,6902.31,6557.19,35%,assets/img/catalog/IMPHPI4110.jpg,https://static.ctonline.mx/imagenes/IMPHPI4110/IMPHPI4110_400.jpg,impresoras_consumibles
IMPHPI2560,"Impresora HP LaserJet Enterprise SFP M406dn (3PZ15A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impre","Impresora HP LaserJet Enterprise SFP M406dn (3PZ15A), Hasta 42 ppm Negro (modo HP de alta velocidad); primera pág. impresa: Hasta apenas 6,5 segundos; Ciclo de trabajo (mensual, carta): Hasta 100.000 páginas; Volumen de páginas mensuales recomendado: 900 a 4800; Número de usuarios: De 3 a 10 usuarios; Resolución óptima: 300 dpi, 600 dpi, HP FastRes 1200, HP ProRes 1200, Lenguaje de impresión: HP PCL 6, HP PCL 5, emulación HP PostScript de nivel 3, impresión de PDF nativa (v 1.7), Apple AirPrint™; Capacidad inalámbrica; Opcional, activado con la compra de un accesorio de hardware inalámbrico. La emisora inalámbrica de banda dual y la funcionalidad Wi-Fi directa disponibles con el accesorio HP JetDirect 3100w BLE/NFC/inalámbrico (3JN69A); Conectividad estándar, 1 puerto host USB 2.0 de alta velocidad; 1 puerto de dispositivo USB 2.0 de alta velocidad; 1 para red Gigabit Ethernet 10/100/1000T;  Memoria, Estándar: 1 GB ; Máximo: 1 GB; Windows Client OS (32/64 bits), Win10, Win8.1, Win7 Ultimate, Mobile OS, iOS, Android, Mac, Apple® MacOS High Sierra v10.13, Apple® MacOS Mojave v10.14, Apple® MacOS Catalina v10.15; Consumible compatible: CF258A, CF258X.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,5794.74,7822.9,9778.62,https://static.ctonline.mx/imagenes/IMPHPI2560/IMPHPI2560_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPHPI2560,5794.74,7822.9,7431.75,35%,assets/img/catalog/IMPHPI2560.jpg,https://static.ctonline.mx/imagenes/IMPHPI2560/IMPHPI2560_400.jpg,impresoras_consumibles
