sku,nombre,descripcion_completa,categoria_ct,categoria_clasificada,marca,base_cost_usd,costo_proveedor_mxn,precio_original,original,precio,precio_mxn,precio_mayoreo_10pzs,precio_piso_minimo_20,img,local_img
MEMKGN4580,Memoria KINGSTON 128GB 5200MT/s DDR5 CL40 DIMM (Kit of 4) FURY Beast Black XMP KF552C40BBK4-128,Memoria KINGSTON 128GB 5200MT/s DDR5 CL40 DIMM (Kit of 4) FURY Beast Black XMP KF552C40BBK4-128. Clave Oficial CT: MEMKGN4580. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,1436.0,28002.0,44803.2,44803.2,37802.7,37802.7,35002.5,33602.4,https://static.ctonline.mx/imagenes/MEMKGN4580/MEMKGN4580_400.jpg,assets/img/catalog/MEMKGN4580.jpg
MEMKGN3440,Memoria KINGSTON 16GB 5600MHz DDR5 CL40 DIMM FURY Beast KF556C40BB-16 Negra,Memoria KINGSTON 16GB 5600MHz DDR5 CL40 DIMM FURY Beast KF556C40BB-16 Negra. Clave Oficial CT: MEMKGN3440. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,208.66,4068.78,6510.05,6510.05,5492.86,5492.86,5085.98,4882.54,https://static.ctonline.mx/imagenes/MEMKGN3440/MEMKGN3440_400.jpg,assets/img/catalog/MEMKGN3440.jpg
MEMKGN3770,Memoria KINGSTON 32GB 5600MHz DDR5 CL40 DIMM FURY Beast KF556C40BB-32 Negra,Memoria KINGSTON 32GB 5600MHz DDR5 CL40 DIMM FURY Beast KF556C40BB-32 Negra. Clave Oficial CT: MEMKGN3770. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,407.25,7941.43,12706.29,12706.29,10720.93,10720.93,9926.79,9529.71,https://static.ctonline.mx/imagenes/MEMKGN3770/MEMKGN3770_400.jpg,assets/img/catalog/MEMKGN3770.jpg
MEMKGN4100,Memoria KINGSTON 16GB 5600MT/s DDR5 CL36 DIMM (Kit of 2) FURY Beast KF556C36BBEK2-16 Negra,Memoria KINGSTON 16GB 5600MT/s DDR5 CL36 DIMM (Kit of 2) FURY Beast KF556C36BBEK2-16 Negra. Clave Oficial CT: MEMKGN4100. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,232.06,4525.08,7240.13,7240.13,6108.86,6108.86,5656.35,5430.1,https://static.ctonline.mx/imagenes/MEMKGN4100/MEMKGN4100_400.jpg,assets/img/catalog/MEMKGN4100.jpg
MEMKGN4110,Memoria KINGSTON 32GB 5600MT/s DDR5 CL36 DIMM (Kit of 2) FURY Beast KF556C36BBEK2-32 Negra,Memoria KINGSTON 32GB 5600MT/s DDR5 CL36 DIMM (Kit of 2) FURY Beast KF556C36BBEK2-32 Negra. Clave Oficial CT: MEMKGN4110. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,364.5,7107.75,11372.4,11372.4,9595.46,9595.46,8884.69,8529.3,https://static.ctonline.mx/imagenes/MEMKGN4110/MEMKGN4110_400.jpg,assets/img/catalog/MEMKGN4110.jpg
MEMKGN5600,Memoria Kingston 8GB 5600MTS DDR5 Non-ECC CL46 DIMM 1RX16 KVR56U46BS6-8,Memoria Kingston 8GB 5600MTS DDR5 Non-ECC CL46 DIMM 1RX16 KVR56U46BS6-8. Clave Oficial CT: MEMKGN5600. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,101.25,1974.38,3159.0,3159.0,2665.41,2665.41,2467.97,2369.25,https://static.ctonline.mx/imagenes/MEMKGN5600/MEMKGN5600_400.jpg,assets/img/catalog/MEMKGN5600.jpg
MEMKGN5610,Memoria Kingston 16GB 5600MTS DDR5 Non-ECC CL46 DIMM 1RX8 KVR56U46BS8-16,Memoria Kingston 16GB 5600MTS DDR5 Non-ECC CL46 DIMM 1RX8 KVR56U46BS8-16. Clave Oficial CT: MEMKGN5610. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,216.17,4215.25,6744.4,6744.4,5690.59,5690.59,5269.06,5058.3,https://static.ctonline.mx/imagenes/MEMKGN5610/MEMKGN5610_400.jpg,assets/img/catalog/MEMKGN5610.jpg
MEMKGN2670,Memoria Kingston 4GB 1600MHz DDR3 Non-ECC CL11 DIMM 1Rx8 (Select Regions ONLY) KVR16N11S8/4WP,Memoria Kingston 4GB 1600MHz DDR3 Non-ECC CL11 DIMM 1Rx8 (Select Regions ONLY) KVR16N11S8/4WP. Clave Oficial CT: MEMKGN2670. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,22.22,433.33,693.33,693.33,585.0,585.0,541.67,520.0,https://static.ctonline.mx/imagenes/MEMKGN2670/MEMKGN2670_400.jpg,assets/img/catalog/MEMKGN2670.jpg
MEMKGN2690,Memoria Kingston 8GB 1600MHz DDR3 Non-ECC CL11 DIMM (Select Regions ONLY) KVR16N11/8WP,Memoria Kingston 8GB 1600MHz DDR3 Non-ECC CL11 DIMM (Select Regions ONLY) KVR16N11/8WP. Clave Oficial CT: MEMKGN2690. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,55.56,1083.33,1733.33,1733.33,1462.5,1462.5,1354.17,1300.0,https://static.ctonline.mx/imagenes/MEMKGN2690/MEMKGN2690_400.jpg,assets/img/catalog/MEMKGN2690.jpg
MEMKGN5150,Memoria Kingston 8GB 1600MT/s DDR3L Non-ECC CL11 DIMM 1.35V(Select Regions ONLY) KVR16LN11/8WP,Memoria Kingston 8GB 1600MT/s DDR3L Non-ECC CL11 DIMM 1.35V(Select Regions ONLY) KVR16LN11/8WP. Clave Oficial CT: MEMKGN5150. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,69.5,1355.25,2168.4,2168.4,1829.59,1829.59,1694.06,1626.3,https://static.ctonline.mx/imagenes/MEMKGN5150/MEMKGN5150_400.jpg,assets/img/catalog/MEMKGN5150.jpg
MEMKGN5060,Memoria Kingston 8GB 1600MT/s DDR3 Non-ECC CL11 SODIMM 2Rx8 KVR16S11/8WP,Memoria Kingston 8GB 1600MT/s DDR3 Non-ECC CL11 SODIMM 2Rx8 KVR16S11/8WP. Clave Oficial CT: MEMKGN5060. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,69.5,1355.25,2168.4,2168.4,1829.59,1829.59,1694.06,1626.3,https://static.ctonline.mx/imagenes/MEMKGN5060/MEMKGN5060_400.jpg,assets/img/catalog/MEMKGN5060.jpg
MEMKGN3590,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 DIMM 1Rx16 KVR32N22S6/8,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 DIMM 1Rx16 KVR32N22S6/8. Clave Oficial CT: MEMKGN3590. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,71.22,1388.83,2222.13,2222.13,1874.92,1874.92,1736.04,1666.6,https://static.ctonline.mx/imagenes/MEMKGN3590/MEMKGN3590_400.jpg,assets/img/catalog/MEMKGN3590.jpg
