sku,nombre,descripcion_completa,categoria_ct,categoria_clasificada,marca,base_cost_usd,costo_proveedor_mxn,precio_original,original,precio,precio_mxn,precio_mayoreo_10pzs,precio_piso_minimo_20,img,local_img
VENBLR720,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX55 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 220 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 4, 1 Ventiladores 120 x 120 x 27 mm, 1 Disipadores 120 x 50 x 148 mm, Color Blanco BR-941990","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX55 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 220 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 4, 1 Ventiladores 120 x 120 x 27 mm, 1 Disipadores 120 x 50 x 148 mm, Color Blanco BR-941990. Clave Oficial CT: VENBLR720. Marca: CT.",ACCESORIOS,enfriamiento,CT,498.44,9719.63,15551.4,15551.4,13121.5,13121.5,12149.53,11663.55,https://static.ctonline.mx/imagenes/VENBLR720/VENBLR720_400.jpg,assets/img/catalog/VENBLR720.jpg
VENBLR690,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX65 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 240 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 1 Ventiladores 120 x 120 x 27 mm, 1 Disipadores 120 x 50 x 148 mm, Color Negro BR-941969","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX65 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 240 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 1 Ventiladores 120 x 120 x 27 mm, 1 Disipadores 120 x 50 x 148 mm, Color Negro BR-941969. Clave Oficial CT: VENBLR690. Marca: CT.",ACCESORIOS,enfriamiento,CT,519.21,10124.61,16199.38,16199.38,13668.22,13668.22,12655.76,12149.53,https://static.ctonline.mx/imagenes/VENBLR690/VENBLR690_400.jpg,assets/img/catalog/VENBLR690.jpg
VENBLR700,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX65 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 240 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 1 Ventiladores 120 x 120 x 27 mm, 1 Disipadores 120 x 50 x 148 mm, Color Blanco BR-941976","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX65 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 240 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 1 Ventiladores 120 x 120 x 27 mm, 1 Disipadores 120 x 50 x 148 mm, Color Blanco BR-941976. Clave Oficial CT: VENBLR700. Marca: CT.",ACCESORIOS,enfriamiento,CT,519.21,10124.61,16199.38,16199.38,13668.22,13668.22,12655.76,12149.53,https://static.ctonline.mx/imagenes/VENBLR700/VENBLR700_400.jpg,assets/img/catalog/VENBLR700.jpg
VENBLR730,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX70 Sistema de enfriamiento de Aire, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 37.1 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 27 mm, 2 Disipadores 122 x 110 x 148 mm,  Color Negro BR-942003","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX70 Sistema de enfriamiento de Aire, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 37.1 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 27 mm, 2 Disipadores 122 x 110 x 148 mm,  Color Negro BR-942003. Clave Oficial CT: VENBLR730. Marca: CT.",ACCESORIOS,enfriamiento,CT,726.9,14174.45,22679.13,22679.13,19135.51,19135.51,17718.07,17009.35,https://static.ctonline.mx/imagenes/VENBLR730/VENBLR730_400.jpg,assets/img/catalog/VENBLR730.jpg
VENBLR740,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX70 Sistema de enfriamiento de Aire, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 37.1 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 27 mm, 2 Disipadores 122 x 110 x 148 mm, Color Blanco BR-942010","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX70 Sistema de enfriamiento de Aire, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 37.1 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 27 mm, 2 Disipadores 122 x 110 x 148 mm, Color Blanco BR-942010. Clave Oficial CT: VENBLR740. Marca: CT.",ACCESORIOS,enfriamiento,CT,726.9,14174.45,22679.13,22679.13,19135.51,19135.51,17718.07,17009.35,https://static.ctonline.mx/imagenes/VENBLR740/VENBLR740_400.jpg,assets/img/catalog/VENBLR740.jpg
VENBLR630,"Enfriamiento Liquido BAMLAM RUSH HYDROX PRO V2 HX12 Sistema de enfriamiento liquido, TDP 150 W, Compatibilidad: AMD AM5/AM4/AM3, Compatibilidad Intel: LGA 1700/1851/1200/115x/2066, Bomba 2400 RPM, Rodamiento Hidráulico,  30 dB, Conector 3 Pin + USB, 1 x Vent 120 mm, 600-2200 RPM + 74 CFM + Rod Hidrau, PWM 4 Pin,  Conector 4 Pin PWM + ARGB 5V, Color Negro  BR-941907","Enfriamiento Liquido BAMLAM RUSH HYDROX PRO V2 HX12 Sistema de enfriamiento liquido, TDP 150 W, Compatibilidad: AMD AM5/AM4/AM3, Compatibilidad Intel: LGA 1700/1851/1200/115x/2066, Bomba 2400 RPM, Rodamiento Hidráulico,  30 dB, Conector 3 Pin + USB, 1 x Vent 120 mm, 600-2200 RPM + 74 CFM + Rod Hidrau, PWM 4 Pin,  Conector 4 Pin PWM + ARGB 5V, Color Negro  BR-941907. Clave Oficial CT: VENBLR630. Marca: CT.",ACCESORIOS,enfriamiento,CT,778.82,15186.92,24299.07,24299.07,20502.34,20502.34,18983.64,18224.3,https://static.ctonline.mx/imagenes/VENBLR630/VENBLR630_400.jpg,assets/img/catalog/VENBLR630.jpg
VENBLR640,"Enfriamiento Liquido BAMLAM RUSH HYDROX PRO V2 HX12 Sistema de enfriamiento liquido, TDP 150 W, Compatibilidad: AMD AM5/AM4/AM3, Compatibilidad Intel: LGA 1700/1851/1200/115x/2066, Bomba 2400 RPM, Rodamiento Hidráulico,  30 dB, Conector 3 Pin + USB, 1 x Vent 120 mm, 600-2200 RPM + 74 CFM + Rod Hidrau, PWM 4 Pin,  Conector 4 Pin PWM + ARGB 5V, Color Blanco  BR-941914","Enfriamiento Liquido BAMLAM RUSH HYDROX PRO V2 HX12 Sistema de enfriamiento liquido, TDP 150 W, Compatibilidad: AMD AM5/AM4/AM3, Compatibilidad Intel: LGA 1700/1851/1200/115x/2066, Bomba 2400 RPM, Rodamiento Hidráulico,  30 dB, Conector 3 Pin + USB, 1 x Vent 120 mm, 600-2200 RPM + 74 CFM + Rod Hidrau, PWM 4 Pin,  Conector 4 Pin PWM + ARGB 5V, Color Blanco  BR-941914. Clave Oficial CT: VENBLR640. Marca: CT.",ACCESORIOS,enfriamiento,CT,778.82,15186.92,24299.07,24299.07,20502.34,20502.34,18983.64,18224.3,https://static.ctonline.mx/imagenes/VENBLR640/VENBLR640_400.jpg,assets/img/catalog/VENBLR640.jpg
VENBLR670,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX75 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 25 mm, 2 Disipadores 122 x 110 x 148 mm, Color Negro BR-941945","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX75 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 25 mm, 2 Disipadores 122 x 110 x 148 mm, Color Negro BR-941945. Clave Oficial CT: VENBLR670. Marca: CT.",ACCESORIOS,enfriamiento,CT,830.74,16199.38,25919.0,25919.0,21869.16,21869.16,20249.22,19439.25,https://static.ctonline.mx/imagenes/VENBLR670/VENBLR670_400.jpg,assets/img/catalog/VENBLR670.jpg
VENBLR680,"Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX75 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 25 mm, 2 Disipadores 122 x 110 x 148 mm, Color Blanco BR-941952","Enfriamiento de Aire  BAMLAM RUSH HELIUX PRO HEX75 Sistema de enfriamiento de Aire, Display Digital, Disipador de aire Doble, Iluminación ARGB, Conector ARGB 3pin + hembra & macho, TDP 270 W, Compatibilidad: AMD AM5/AM4, Compatibilidad Intel: LGA 1700/1851/1200/115, Hidrodinámico, Ruido 30 dB, Conector Ventilador PWM 4pin + hembra & macho, Numero de Pipas 6, 2 Ventiladores 120 x 120 x 25 mm, 2 Disipadores 122 x 110 x 148 mm, Color Blanco BR-941952. Clave Oficial CT: VENBLR680. Marca: CT.",ACCESORIOS,enfriamiento,CT,830.74,16199.38,25919.0,25919.0,21869.16,21869.16,20249.22,19439.25,https://static.ctonline.mx/imagenes/VENBLR680/VENBLR680_400.jpg,assets/img/catalog/VENBLR680.jpg
VENBLR070,"Enfriamiento Liquido  HYDROX PRO HX20 BAMLAM RUSH Sistema de enfriamiento liquido, Conector AURA, TDP 250W, Bomba 3 pin, Ruido <30 Dba, Dimensiones 80.3 x 71 x 47 mm, Tiempo de vida 40000 h,  Alimentación 12Vc.c. Potencia: 4.5 W, Ventiladores 2*  Dimensiones 120 x 120 x 25 mm, Velocidad 800 - 1800 rpm, Flujo de aire 50 CFM, Presion de aire 1.97 mmH2O, Conectores 4 PIN PWM, Iluminación: 3 Pin ARGB Macho/Hembra, Rodamiento Hidráulico, Alimentación 12Vc.c Iluminación: 5Vc.c, Tiempo de vida 30000h Compatibilidad: Intel: LGA 1700/1200/115x/2066/2011 AMD: AM5/AM4/FM1/FM2/AM2/AM2+/AM3, Color Negro BR-937368","Enfriamiento Liquido  HYDROX PRO HX20 BAMLAM RUSH Sistema de enfriamiento liquido, Conector AURA, TDP 250W, Bomba 3 pin, Ruido <30 Dba, Dimensiones 80.3 x 71 x 47 mm, Tiempo de vida 40000 h,  Alimentación 12Vc.c. Potencia: 4.5 W, Ventiladores 2*  Dimensiones 120 x 120 x 25 mm, Velocidad 800 - 1800 rpm, Flujo de aire 50 CFM, Presion de aire 1.97 mmH2O, Conectores 4 PIN PWM, Iluminación: 3 Pin ARGB Macho/Hembra, Rodamiento Hidráulico, Alimentación 12Vc.c Iluminación: 5Vc.c, Tiempo de vida 30000h Compatibilidad: Intel: LGA 1700/1200/115x/2066/2011 AMD: AM5/AM4/FM1/FM2/AM2/AM2+/AM3, Color Negro BR-937368. Clave Oficial CT: VENBLR070. Marca: CT.",ACCESORIOS,enfriamiento,CT,913.81,17819.31,28510.9,28510.9,24056.07,24056.07,22274.14,21383.18,https://static.ctonline.mx/imagenes/VENBLR070/VENBLR070_400.jpg,assets/img/catalog/VENBLR070.jpg
