sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
GABACT390,GABACT390,Fuente de Poder ACTECK Blazar Evo ACTECK FS500E Advanced Series 500W. Ventilador: 120mm. Bajo n,"Fuente de Poder ACTECK Blazar Evo ACTECK FS500E Advanced Series 500W. Ventilador: 120mm. Bajo nivel de ruido, Switch de encendido, Conectores: (1) ATX 20+4 pin, (1) ATX 12V (4 pin) (2) X SATA, (1) X MOLEX, Garantía limitada: 3 años. Color Negro. ES-05002E",ACTECK,m,274.22352941176473,274.22,14.06,411.33,411.33,548.44,383.91,329.06,fuentes_energia,./assets/img/catalog/fuentes_energia/GABACT390.jpg,https://static.ctonline.mx/imagenes/GABACT390/GABACT390_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABACT570,GABACT570,Fuente de Poder TFX  Blazar FX500 ACTECK  Advanced Series 500W. Ventilador: 80mm. Bajo nivel de,"Fuente de Poder TFX  Blazar FX500 ACTECK  Advanced Series 500W. Ventilador: 80mm. Bajo nivel de ruido, Conectores: (1) ATX 20+4 pin, (1) EPS12v (4+4 Pin) (1) PCI-E (6+2 Pin) (2) SATA (2) MOLEX, Garantía limitada: 1 año. Color Negro. ES-05002T",TFX,m,588.2352941176471,588.24,30.17,882.36,882.36,1176.48,823.54,705.89,fuentes_energia,./assets/img/catalog/fuentes_energia/GABACT570.jpg,https://static.ctonline.mx/imagenes/GABACT570/GABACT570_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABACT370,GABACT370,Fuente de Poder ACTECK  Blazar Evo  FT600E Advanced Series ATX 600W. Ventilador: 120mm. Bajo ni,"Fuente de Poder ACTECK  Blazar Evo  FT600E Advanced Series ATX 600W. Ventilador: 120mm. Bajo nivel de ruido, Switch de encendido, Conectores: (1) ATX 20+4 pin, (1) ATX 12V (4 pin) (2) X SATA, (2) X MOLEX, 1x Pcie 6+2 Pin, Garantía limitada: 3 años. Color Negro. ES-05003E",ACTECK,m,372.49411764705883,372.49,19.1,558.74,558.74,744.98,521.49,446.99,fuentes_energia,./assets/img/catalog/fuentes_energia/GABACT370.jpg,https://static.ctonline.mx/imagenes/GABACT370/GABACT370_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABACT350,GABACT350,"Fuente de Poder ACTECK Blazar Evo FT700EW Advanced Series ATX 700W, Ventilador 120mm, Conectore","Fuente de Poder ACTECK Blazar Evo FT700EW Advanced Series ATX 700W, Ventilador 120mm, Conectores 1x20+4 pin, 1xEps 4+ pin 4,  2xPcie 6+2 pin, 3xSata,  2xMolex 4 pin, Nom 80 Plus, Garantia limitada 3 años, Color Blanco. ES-05004EB",ACTECK,m,484.4588235294118,484.46,24.84,726.69,726.69,968.92,678.24,581.35,fuentes_energia,./assets/img/catalog/fuentes_energia/GABACT350.jpg,https://static.ctonline.mx/imagenes/GABACT350/GABACT350_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABACT360,GABACT360,"Fuente de Poder ACTECK Blazar Evo FT700E Advanced Series ATX 700W, Ventilador 120mm, Conectores","Fuente de Poder ACTECK Blazar Evo FT700E Advanced Series ATX 700W, Ventilador 120mm, Conectores 1x20+4 pin, 1xEps 4+ pin 4,  2xPcie 6+2 pin, 3xSata,  2xMolex 4 pin, Nom 80 Plus, Garantia limitada 3 años, Color Negro. ES-05004E",ACTECK,m,484.4588235294118,484.46,24.84,726.69,726.69,968.92,678.24,581.35,fuentes_energia,./assets/img/catalog/fuentes_energia/GABACT360.jpg,https://static.ctonline.mx/imagenes/GABACT360/GABACT360_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABACT400,GABACT400,Pack 12 Fuente de Poder ACTECK Blazar Basic ACTECK FT500B ESSENTIAL SERIES 500W. Ventilador: 12,"Pack 12 Fuente de Poder ACTECK Blazar Basic ACTECK FT500B ESSENTIAL SERIES 500W. Ventilador: 120mm. Bajo nivel de ruido, Conectores: (1) ATX 20+4 pin, (1) ATX 12V (4 pin) (2) X SATA, (1) X MOLEX, Garantía limitada: 1 años. Color Metalico. AC-938150",CT,m,2014.764705882353,2014.76,103.32,3022.14,3022.14,4029.52,2820.66,2417.71,fuentes_energia,./assets/img/catalog/fuentes_energia/GABACT400.jpg,https://static.ctonline.mx/imagenes/GABACT400/GABACT400_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR540,GABBLR540,"Fuente de Poder 550W 80 Plus White BALAM RUSH PULSAR 550PR NOVA SERIES. ATX, No Modular, Ventil","Fuente de Poder 550W 80 Plus White BALAM RUSH PULSAR 550PR NOVA SERIES. ATX, No Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 1 x ATX12V (4+4 PIN) 2 x PCI-E (6+2 PIN) 4 x SATA, 2 x MOLEX, Botón de encendido, 5 AÑOS DE GARANTÍA Color Negro BR-937726",550W,m,506.8352941176471,506.84,25.99,760.26,760.26,1013.68,709.58,608.21,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR540.jpg,https://static.ctonline.mx/imagenes/GABBLR540/GABBLR540_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR530,GABBLR530,"Fuente de Poder 650W 80 Plus White BALAM RUSH PULSAR 650PR NOVA SERIES. ATX, No Modular, Ventil","Fuente de Poder 650W 80 Plus White BALAM RUSH PULSAR 650PR NOVA SERIES. ATX, No Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 1 x ATX12V (4+4 PIN) 2 x PCI-E (6+2 PIN) 4 x SATA, 2 x MOLEX, Botón de encendido, 5 AÑOS DE GARANTÍA Color Negro BR-937719",650W,m,559.0941176470589,559.09,28.67,838.63,838.63,1118.18,782.73,670.91,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR530.jpg,https://static.ctonline.mx/imagenes/GABBLR530/GABBLR530_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR520,GABBLR520,"Fuente de Poder 500W 80 Plus Bronce BALAM RUSH GR BURST GR500B LEGEND SERIES. ATX, No Modular, ","Fuente de Poder 500W 80 Plus Bronce BALAM RUSH GR BURST GR500B LEGEND SERIES. ATX, No Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 1 x CPU P8+P8(4+4Pin) 2 x PCI-E (6+2 PIN) 4 x SATA, 2 x MOLEX, 1 x FLOPPY, Botón de encendido,  5 AÑOS DE GARANTÍA Color Negro BR-937702",500W,m,633.7411764705882,633.74,32.5,950.61,950.61,1267.48,887.24,760.49,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR520.jpg,https://static.ctonline.mx/imagenes/GABBLR520/GABBLR520_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR510,GABBLR510,"Fuente de Poder 550W 80 Plus Bronce BALAM RUSH GR BURST GR550B LEGEND SERIES. ATX, No Modular, ","Fuente de Poder 550W 80 Plus Bronce BALAM RUSH GR BURST GR550B LEGEND SERIES. ATX, No Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 1 x CPU P8+P8(4+4Pin) 2 x PCI-E (6+2 PIN) 4 x SATA, 2 x MOLEX, 1 x FLOPPY, Botón de encendido,  5 AÑOS DE GARANTÍA Color Negro  BR-937696",550W,m,671.0588235294117,671.06,34.41,1006.59,1006.59,1342.12,939.48,805.27,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR510.jpg,https://static.ctonline.mx/imagenes/GABBLR510/GABBLR510_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
