sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
NBKAPC2270,NBKAPC2270,"No-Break APC SMV2000CA, Capacidad 1400Watts/2000VA. 110V/120V, 6 tomacorrientes NEMA 5-20R. Top","No-Break APC SMV2000CA, Capacidad 1400Watts/2000VA. 110V/120V, 6 tomacorrientes NEMA 5-20R. Topología: Interactiva. Tiempo de transferencia: 2ms. Pantalla LCD. Frecuencia Entrada: 45-65 Hz. Rango de voltaje Entrada: 83-145V. Puerto Serial. Tiempo de respaldo de 9 minutos a 1/2 carga (700w); Tiempo de respaldo de 3 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC. Formato: Torre. Color: Negro.",APC,d,614.904255319149,11990.63,614.9,17985.94,17985.94,23981.26,16786.88,14388.76,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2270.jpg,https://static.ctonline.mx/imagenes/NBKAPC2270/NBKAPC2270_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2280,NBKAPC2280,"No-Break APC SMV3000CA, Capacidad 2100Watts/3000VA. 110V/120V, 7 tomacorrientes (6) NEMA 5-20R,","No-Break APC SMV3000CA, Capacidad 2100Watts/3000VA. 110V/120V, 7 tomacorrientes (6) NEMA 5-20R, (1) L5-30R. Topología: Interactiva. Tiempo de transferencia: 2ms. Pantalla LCD. Frecuencia Entrada: 45-65 Hz. Rango de voltaje Entrada: 83-145V. Puerto Serial. Tiempo de respaldo de 9 minutos a 1/2 carga (1,050w); Tiempo de respaldo de 3 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC. Formato: Torre. Color: Negro.",APC,d,770.5851063829788,15026.41,770.59,22539.61,22539.61,30052.82,21036.97,18031.69,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2280.jpg,https://static.ctonline.mx/imagenes/NBKAPC2280/NBKAPC2280_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC1880,NBKAPC1880,"No-Break APC SRV1KA, Capacidad 800Watts/1000VA. 110V/120V, 4 tomacorrientes NEMA 5-15R, 8 Amp 6","No-Break APC SRV1KA, Capacidad 800Watts/1000VA. 110V/120V, 4 tomacorrientes NEMA 5-15R, 8 Amp 600 Joules. Topología: Doble conversión en línea. Pantalla LCD. Frecuencia Entrada: 40-70 Hz. Rango de voltaje Entrada: 55-150V. Tiempo de respaldo de 10 minutos a 1/2 carga (400w); Tiempo de respaldo de 4 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC.",APC,d,353.79787234042556,6899.06,353.8,10348.59,10348.59,13798.12,9658.68,8278.87,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC1880.jpg,https://static.ctonline.mx/imagenes/NBKAPC1880/NBKAPC1880_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2190,NBKAPC2190,"No-Break APC SRV2KA, Capacidad 1600Watts/2000VA. 110V/120V, 4 tomacorrientes NEMA 5-20R. 600 Jo","No-Break APC SRV2KA, Capacidad 1600Watts/2000VA. 110V/120V, 4 tomacorrientes NEMA 5-20R. 600 Joules. Topología: Doble conversión en línea. Pantalla LCD. Frecuencia Entrada: 40-70 Hz. Rango de voltaje Entrada: 55-150V. Tiempo de respaldo de 10 minutos a 1/2 carga (800w); Tiempo de respaldo de 4 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC.",APC,d,594.3647872340426,11590.11,594.36,17385.17,17385.17,23180.22,16226.15,13908.13,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2190.jpg,https://static.ctonline.mx/imagenes/NBKAPC2190/NBKAPC2190_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2200,NBKAPC2200,"No-Break APC SRV3KA, Capacidad 2400Watts/3000VA. 110V/120V, 5 tomacorrientes, (4) NEMA 5-20R,(1","No-Break APC SRV3KA, Capacidad 2400Watts/3000VA. 110V/120V, 5 tomacorrientes, (4) NEMA 5-20R,(1) NEMA L5-30R. 600 Joules. Topología: Doble conversión en línea. Pantalla LCD. Frecuencia Entrada: 40-70 Hz. Rango de voltaje Entrada: 55-150V. Tiempo de respaldo de 10 minutos a 1/2 carga (1200w); Tiempo de respaldo de 4 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC. Equipo: Hard Wire; no contiene cable de alimentacion, se compra por separado",APC,d,778.3413829787235,15177.66,778.34,22766.49,22766.49,30355.32,21248.72,18213.19,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2200.jpg,https://static.ctonline.mx/imagenes/NBKAPC2200/NBKAPC2200_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2210,NBKAPC2210,"No-Break APC SRV2KRARK, Capacidad 1600Watts/2000VA. 110V/120V, 4 tomacorrientes NEMA 5-20R. 600","No-Break APC SRV2KRARK, Capacidad 1600Watts/2000VA. 110V/120V, 4 tomacorrientes NEMA 5-20R. 600 Joules. Topología: Doble conversión en línea. Pantalla LCD. Frecuencia Entrada: 40-70 Hz. Rango de voltaje Entrada: 82-143V. Puerto Serial. Tiempo de respaldo de 10 minutos a 1/2 carga (800w); Tiempo de respaldo de 4 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC. Altura de Rack: 2U. Incluye Kit de rieles para montaje en Rack.",APC,d,622.6702127659574,12142.07,622.67,18213.1,18213.1,24284.14,16998.9,14570.48,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2210.jpg,https://static.ctonline.mx/imagenes/NBKAPC2210/NBKAPC2210_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2220,NBKAPC2220,"No-Break APC SRV3KRARK, Capacidad 2400Watts/3000VA. 110V/120V, 7 tomacorrientes, (6) NEMA 5-20R","No-Break APC SRV3KRARK, Capacidad 2400Watts/3000VA. 110V/120V, 7 tomacorrientes, (6) NEMA 5-20R,(1) NEMA L5-30R. 600 Joules. Topología: Doble conversión en línea. Pantalla LCD. Frecuencia Entrada: 40-70 Hz. Rango de voltaje Entrada: 82-143V. Puerto Serial. Tiempo de respaldo de 10 minutos a 1/2 carga (1200w); Tiempo de respaldo de 4 minutos a plena carga. Tipo de forma de onda: Senoidal pura. Tiempo de recarga típico 4 horas. Garantía de 2 años directamente con APC. Altura de Rack: 2U. Incluye Kit de rieles para montaje en Rack.",APC,d,816.1170212765958,15914.28,816.12,23871.42,23871.42,31828.56,22279.99,19097.14,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2220.jpg,https://static.ctonline.mx/imagenes/NBKAPC2220/NBKAPC2220_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC1680,NBKAPC1680,"No-Break APC SRT1000XLA, Capacidad 1000 VA, 900 watts, 120V, 6 tomacorrientes, (6) NEMA 5-15R (","No-Break APC SRT1000XLA, Capacidad 1000 VA, 900 watts, 120V, 6 tomacorrientes, (6) NEMA 5-15R (Respaldo de batería), Tiempo de respaldo de 25 minutos 1/2 carga. Tipo de forma de onda, onda senoidal. Tiempo de recarga típico 3 horas. Garantía de 3 años directamente con APC. Batería de recambio APCRBC155.",APC,d,903.0319148936171,17609.12,903.03,26413.68,26413.68,35218.24,24652.77,21130.94,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC1680.jpg,https://static.ctonline.mx/imagenes/NBKAPC1680/NBKAPC1680_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2120,NBKAPC2120,"No-Break APC tipo torre/rack SRT1000RMXLA. Capacidad 1000 VA 900 W, 120 V. Doble conversión en ","No-Break APC tipo torre/rack SRT1000RMXLA. Capacidad 1000 VA 900 W, 120 V. Doble conversión en línea. 6 Tomacorrientes (6) NEMA 5-15R (Respaldo de batería) Tiempo de respaldo de 27 min a 1/2  carga. Tipo de forma de onda senoidal. Tiempo de recarga típica 3 horas. Garantía de 3 años para reparación o reemplazo (no incluye baterías) y 2 años para baterías directamente con APC. Batería de recambio APCRBC155.",APC,d,980.3829787234042,19117.47,980.38,28676.21,28676.21,38234.94,26764.46,22940.96,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2120.jpg,https://static.ctonline.mx/imagenes/NBKAPC2120/NBKAPC2120_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2130,NBKAPC2130,"No-Break APC tipo torre/rack SRT1500RMXLA. Capacidad 1500 VA 1350 W, 120 V. Doble conversión en","No-Break APC tipo torre/rack SRT1500RMXLA. Capacidad 1500 VA 1350 W, 120 V. Doble conversión en línea. 6 Tomacorrientes (6) NEMA 5-15R (Respaldo de batería) Tiempo de respaldo de 15.3 min a 1/2  carga. Tipo de forma de onda senoidal. Tiempo de recarga típica 3 horas. Garantía de 3 años para reparación o reemplazo (no incluye baterías) y 2 años para baterías directamente con APC. Batería de recambio APCRBC155.",APC,d,1145.0106382978724,22327.71,1145.01,33491.57,33491.57,44655.42,31258.79,26793.25,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2130.jpg,https://static.ctonline.mx/imagenes/NBKAPC2130/NBKAPC2130_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC2140,NBKAPC2140,"No breaK APC tipo torre/rack SRT8KRMXLT capacidad 8000 VAS, 8000 watts,208v, 6 tomacorrientes, ","No breaK APC tipo torre/rack SRT8KRMXLT capacidad 8000 VAS, 8000 watts,208v, 6 tomacorrientes, 4 NEMA 6-20R (Respaldo de batería), 2 NEMA 6-30R (Respaldo de batería), Tiempo de respaldo de 14 minutos 1/2 carga. Tipo de onda: Onda Senoidal doble conversión. Tiempo de recarga típico 1.5 horas. Garantía de 3 años directamente con APC. Batería de remplazo de APCRBC140.",APC,d,4609.319148936171,89881.72,4609.32,134822.58,134822.58,179763.44,125834.41,107858.06,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC2140.jpg,https://static.ctonline.mx/imagenes/NBKAPC2140/NBKAPC2140_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC1620,NBKAPC1620,"No-Break APC SRT1500XLA, Capacidad 1.5 KVA, 1.35 KW, 120V, 6 tomacorrientes, (6) NEMA 5-15R (Re","No-Break APC SRT1500XLA, Capacidad 1.5 KVA, 1.35 KW, 120V, 6 tomacorrientes, (6) NEMA 5-15R (Respaldo de batería). Tiempo de respaldo de 13 minutos a 1/2 carga. Tipo de forma de onda, onda senoidal. Tiempo de recarga típico 3 horas. Garantía de 3 años directamente con APC. Batería de recambio APCRBC155.",APC,d,1079.4893617021278,21050.04,1079.49,31575.06,31575.06,42100.08,29470.06,25260.05,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC1620.jpg,https://static.ctonline.mx/imagenes/NBKAPC1620/NBKAPC1620_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
NBKAPC1460,NBKAPC1460,"No-Break APC 3000VA SRT3000XLA, Capacidad de potencia de salida 2700 WATTS / 3000 va, Conexione","No-Break APC 3000VA SRT3000XLA, Capacidad de potencia de salida 2700 WATTS / 3000 va, Conexiones de salida, (1) NEMA L5-30R (Respaldo de batería), (8) NEMA 5-20R (Respaldo de batería), salida nominal 120V, 50/60Hz +/- 3 Hz, Doble conversión en línea, Tipo de enchufe NEMA L5-30P, Longitud del cable 3.05 metros, Batería de recambio APCRBC152, Garantía estándar 3 años para reparación o reemplazo y 2 años para baterías, Régimen nominal de sobretensiones 340Joules,  Interface Port(s) RJ-45 Serial , Smart-Slot , USB,",APC,d,1584.2021276595747,30891.94,1584.2,46337.91,46337.91,61783.88,43248.72,37070.33,varios_hardware,./assets/img/catalog/varios_hardware/NBKAPC1460.jpg,https://static.ctonline.mx/imagenes/NBKAPC1460/NBKAPC1460_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
