sku,nombre,descripcion_completa,categoria_ct,categoria_clasificada,marca,base_cost_usd,costo_proveedor_mxn,precio_original,original,precio,precio_mxn,precio_mayoreo_10pzs,precio_piso_minimo_20,img,local_img
CELMAC1350,"Apple iPhone 13, 512 GB, Rosa - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13, 512 GB, Rosa - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1350. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,8636.36,168409.09,269454.55,269454.55,227352.27,227352.27,210511.36,202090.91,https://static.ctonline.mx/imagenes/CELMAC1350/CELMAC1350_400.jpg,assets/img/catalog/CELMAC1350.jpg
CELMAC2160,"Apple iPhone 13PRO MAX, 128 GB GRIS- Totalmente Desbloqueado (Reacondicionado Grado A) Garantia 3 meses E-SIM","Apple iPhone 13PRO MAX, 128 GB GRIS- Totalmente Desbloqueado (Reacondicionado Grado A) Garantia 3 meses E-SIM. Clave Oficial CT: CELMAC2160. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,9375.0,182812.5,292500.0,292500.0,246796.88,246796.88,228515.62,219375.0,https://static.ctonline.mx/imagenes/CELMAC2160/CELMAC2160_400.jpg,assets/img/catalog/CELMAC2160.jpg
CELMAC2150,"Apple iPhone 13PRO MAX, 128 GB AZUL- Totalmente Desbloqueado (Reacondicionado Grado A) Garantia 3 meses E-SIM","Apple iPhone 13PRO MAX, 128 GB AZUL- Totalmente Desbloqueado (Reacondicionado Grado A) Garantia 3 meses E-SIM. Clave Oficial CT: CELMAC2150. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,9375.0,182812.5,292500.0,292500.0,246796.88,246796.88,228515.62,219375.0,https://static.ctonline.mx/imagenes/CELMAC2150/CELMAC2150_400.jpg,assets/img/catalog/CELMAC2150.jpg
CELMAC550,"Apple iPhone 13 Pro, 128 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 128 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC550. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,10394.32,202689.2,324302.73,324302.73,273630.43,273630.43,253361.51,243227.05,https://static.ctonline.mx/imagenes/CELMAC550/CELMAC550_400.jpg,assets/img/catalog/CELMAC550.jpg
CELMAC560,"Apple iPhone 13 Pro, 128 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 128 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC560. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,10394.32,202689.2,324302.73,324302.73,273630.43,273630.43,253361.51,243227.05,https://static.ctonline.mx/imagenes/CELMAC560/CELMAC560_400.jpg,assets/img/catalog/CELMAC560.jpg
CELMAC720,"Apple iPhone 13 Pro, 128 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 128 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC720. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,10903.41,212616.48,340186.36,340186.36,287032.24,287032.24,265770.6,255139.77,https://static.ctonline.mx/imagenes/CELMAC720/CELMAC720_400.jpg,assets/img/catalog/CELMAC720.jpg
CELMAC1360,"Apple iPhone 13 Pro, 128 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 128 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1360. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,10127.73,197490.68,315985.09,315985.09,266612.42,266612.42,246863.35,236988.82,https://static.ctonline.mx/imagenes/CELMAC1360/CELMAC1360_400.jpg,assets/img/catalog/CELMAC1360.jpg
CELMAC1370,"Apple iPhone 13 Pro, 128 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 128 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1370. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,10127.73,197490.68,315985.09,315985.09,266612.42,266612.42,246863.35,236988.82,https://static.ctonline.mx/imagenes/CELMAC1370/CELMAC1370_400.jpg,assets/img/catalog/CELMAC1370.jpg
CELMAC1380,"Apple iPhone 13 Pro, 256 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 256 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1380. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1380/CELMAC1380_400.jpg,assets/img/catalog/CELMAC1380.jpg
CELMAC1390,"Apple iPhone 13 Pro, 256 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 256 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1390. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1390/CELMAC1390_400.jpg,assets/img/catalog/CELMAC1390.jpg
CELMAC1400,"Apple iPhone 13 Pro, 256 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 256 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1400. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1400/CELMAC1400_400.jpg,assets/img/catalog/CELMAC1400.jpg
CELMAC1410,"Apple iPhone 13 Pro, 256 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 256 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1410. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1410/CELMAC1410_400.jpg,assets/img/catalog/CELMAC1410.jpg
CELMAC1420,"Apple iPhone 13 Pro, 256 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 256 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1420. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1420/CELMAC1420_400.jpg,assets/img/catalog/CELMAC1420.jpg
CELMAC1430,"Apple iPhone 13 Pro, 512 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 512 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1430. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1430/CELMAC1430_400.jpg,assets/img/catalog/CELMAC1430.jpg
CELMAC1440,"Apple iPhone 13 Pro, 512 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 512 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1440. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1440/CELMAC1440_400.jpg,assets/img/catalog/CELMAC1440.jpg
CELMAC1450,"Apple iPhone 13 Pro, 512 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 512 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1450. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1450/CELMAC1450_400.jpg,assets/img/catalog/CELMAC1450.jpg
CELMAC1460,"Apple iPhone 13 Pro, 512 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 512 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1460. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,11492.05,224094.89,358551.82,358551.82,302528.1,302528.1,280118.61,268913.86,https://static.ctonline.mx/imagenes/CELMAC1460/CELMAC1460_400.jpg,assets/img/catalog/CELMAC1460.jpg
CELMAC1810,"Apple iPhone 13 Pro, 1TB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro, 1TB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1810. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,9198.67,179374.02,286998.43,286998.43,242154.93,242154.93,224217.53,215248.82,https://static.ctonline.mx/imagenes/CELMAC1810/CELMAC1810_400.jpg,assets/img/catalog/CELMAC1810.jpg
CELMAC1470,"Apple iPhone 13 Pro Max, 128 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 128 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1470. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12427.51,242336.47,387738.35,387738.35,327154.24,327154.24,302920.59,290803.77,https://static.ctonline.mx/imagenes/CELMAC1470/CELMAC1470_400.jpg,assets/img/catalog/CELMAC1470.jpg
CELMAC1480,"Apple iPhone 13 Pro Max, 128 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 128 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1480. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12427.51,242336.47,387738.35,387738.35,327154.24,327154.24,302920.59,290803.77,https://static.ctonline.mx/imagenes/CELMAC1480/CELMAC1480_400.jpg,assets/img/catalog/CELMAC1480.jpg
CELMAC750,"Apple iPhone 13 Pro Max, 128 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 128 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC750. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12427.51,242336.47,387738.35,387738.35,327154.24,327154.24,302920.59,290803.77,https://static.ctonline.mx/imagenes/CELMAC750/CELMAC750_400.jpg,assets/img/catalog/CELMAC750.jpg
CELMAC1490,"Apple iPhone 13 Pro Max, 128 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 128 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1490. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12427.51,242336.47,387738.35,387738.35,327154.24,327154.24,302920.59,290803.77,https://static.ctonline.mx/imagenes/CELMAC1490/CELMAC1490_400.jpg,assets/img/catalog/CELMAC1490.jpg
CELMAC1500,"Apple iPhone 13 Pro Max, 128 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 128 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1500. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12427.51,242336.47,387738.35,387738.35,327154.24,327154.24,302920.59,290803.77,https://static.ctonline.mx/imagenes/CELMAC1500/CELMAC1500_400.jpg,assets/img/catalog/CELMAC1500.jpg
CELMAC1510,"Apple iPhone 13 Pro Max, 256 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 256 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1510. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12427.51,242336.47,387738.35,387738.35,327154.24,327154.24,302920.59,290803.77,https://static.ctonline.mx/imagenes/CELMAC1510/CELMAC1510_400.jpg,assets/img/catalog/CELMAC1510.jpg
CELMAC760,"Apple iPhone 13 Pro Max, 256 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 256 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC760. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13354.09,260404.77,416647.64,416647.64,351546.44,351546.44,325505.97,312485.73,https://static.ctonline.mx/imagenes/CELMAC760/CELMAC760_400.jpg,assets/img/catalog/CELMAC760.jpg
CELMAC1520,"Apple iPhone 13 Pro Max, 256 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 256 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1520. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13354.09,260404.77,416647.64,416647.64,351546.44,351546.44,325505.97,312485.73,https://static.ctonline.mx/imagenes/CELMAC1520/CELMAC1520_400.jpg,assets/img/catalog/CELMAC1520.jpg
CELMAC1530,"Apple iPhone 13 Pro Max, 256 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 256 GB, Plata - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1530. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13354.09,260404.77,416647.64,416647.64,351546.44,351546.44,325505.97,312485.73,https://static.ctonline.mx/imagenes/CELMAC1530/CELMAC1530_400.jpg,assets/img/catalog/CELMAC1530.jpg
CELMAC1540,"Apple iPhone 13 Pro Max, 256 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 256 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1540. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13354.09,260404.77,416647.64,416647.64,351546.44,351546.44,325505.97,312485.73,https://static.ctonline.mx/imagenes/CELMAC1540/CELMAC1540_400.jpg,assets/img/catalog/CELMAC1540.jpg
CELMAC1550,"Apple iPhone 13 Pro Max, 512 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 512 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1550. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,12500.0,243750.0,390000.0,390000.0,329062.5,329062.5,304687.5,292500.0,https://static.ctonline.mx/imagenes/CELMAC1550/CELMAC1550_400.jpg,assets/img/catalog/CELMAC1550.jpg
CELMAC770,"Apple iPhone 13 Pro Max, 512 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 512 GB, Dorado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC770. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13573.64,264685.91,423497.45,423497.45,357325.98,357325.98,330857.39,317623.09,https://static.ctonline.mx/imagenes/CELMAC770/CELMAC770_400.jpg,assets/img/catalog/CELMAC770.jpg
CELMAC600,"Apple iPhone 13 Pro Max, 512 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 512 GB, Gris - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC600. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13573.64,264685.91,423497.45,423497.45,357325.98,357325.98,330857.39,317623.09,https://static.ctonline.mx/imagenes/CELMAC600/CELMAC600_400.jpg,assets/img/catalog/CELMAC600.jpg
CELMAC1560,"Apple iPhone 13 Pro Max, 512 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.","Apple iPhone 13 Pro Max, 512 GB, Verde - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple.. Clave Oficial CT: CELMAC1560. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,13573.64,264685.91,423497.45,423497.45,357325.98,357325.98,330857.39,317623.09,https://static.ctonline.mx/imagenes/CELMAC1560/CELMAC1560_400.jpg,assets/img/catalog/CELMAC1560.jpg
CELMAC1570,"Apple iPhone 14, 128 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física)","Apple iPhone 14, 128 GB, Azul - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física). Clave Oficial CT: CELMAC1570. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,6818.18,132954.55,212727.27,212727.27,179488.64,179488.64,166193.18,159545.45,https://static.ctonline.mx/imagenes/CELMAC1570/CELMAC1570_400.jpg,assets/img/catalog/CELMAC1570.jpg
CELMAC570,"Apple iPhone 14, 128 GB, Blanco - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física)","Apple iPhone 14, 128 GB, Blanco - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física). Clave Oficial CT: CELMAC570. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,9130.68,178048.3,284877.27,284877.27,240365.2,240365.2,222560.37,213657.95,https://static.ctonline.mx/imagenes/CELMAC570/CELMAC570_400.jpg,assets/img/catalog/CELMAC570.jpg
CELMAC1580,"Apple iPhone 14, 128 GB, Morado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física)","Apple iPhone 14, 128 GB, Morado - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física). Clave Oficial CT: CELMAC1580. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,9130.68,178048.3,284877.27,284877.27,240365.2,240365.2,222560.37,213657.95,https://static.ctonline.mx/imagenes/CELMAC1580/CELMAC1580_400.jpg,assets/img/catalog/CELMAC1580.jpg
CELMAC1590,"Apple iPhone 14, 128 GB, Negro - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física)","Apple iPhone 14, 128 GB, Negro - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física). Clave Oficial CT: CELMAC1590. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,6818.18,132954.55,212727.27,212727.27,179488.64,179488.64,166193.18,159545.45,https://static.ctonline.mx/imagenes/CELMAC1590/CELMAC1590_400.jpg,assets/img/catalog/CELMAC1590.jpg
CELMAC690,"Apple iPhone 14, 128 GB, Rojo - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física)","Apple iPhone 14, 128 GB, Rojo - Totalmente Desbloqueado (Reacondicionado Grado A) Incluye Mica de Cristal templado 9D, Cable de Datos y Cargador de 20W. Garantía 3 meses en centro especializado en Apple. Modelo ESIM (No compatible con SIM Física). Clave Oficial CT: CELMAC690. Marca: CT.",ELECTRONICA DE CONSUMO,electronica_consumo,CT,6818.18,132954.55,212727.27,212727.27,179488.64,179488.64,166193.18,159545.45,https://static.ctonline.mx/imagenes/CELMAC690/CELMAC690_400.jpg,assets/img/catalog/CELMAC690.jpg
