sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,placeholder,garantia,disponibilidad_gdl
ACCITL4340,ACCITL4340,"Soporte para TV (461405) Montaje Universal en Pared Articulado para Pantalla Plana de TV de 13""","Soporte para TV (461405) Montaje Universal en Pared Articulado para Pantalla Plana de TV de 13"" a 42"", Ajuste VESA estándar 75x75, 100x100, 200x100, 200x200, Capacidad de carga: hasta 20 kg, Optimiza vistas con inclinación＋5° to -12°, ±45° de giro y ajuste de nivel de ±3° de ajuste de nivel.",PC CUSTOM,d,16.35164835164835,318.86,16.35,382.63,382.63,510.18,366.69,382.63,monitores,./assets/img/catalog/monitores/ACCITL4340.jpg,https://static.ctonline.mx/imagenes/ACCITL4340/ACCITL4340_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL4470,ACCITL4470,"Soporte para TV (461399) Montaje Universal en Pared Articulado para Pantalla de TV de 13"" a 42""","Soporte para TV (461399) Montaje Universal en Pared Articulado para Pantalla de TV de 13"" a 42"", Ajuste VESA estándar 75x75, 100x100, Capacidad de carga: hasta 20 kg, Optimiza vistas con inclinación de +5° to -12° , ±90° de giro y ajuste de nivel de ±3°, se extiende de 60 a 190mm, Sistema administrador de cable y burbuja de nivel incluídos.",PC CUSTOM,d,12.142857142857142,236.79,12.14,284.14,284.14,378.86,272.31,284.15,monitores,./assets/img/catalog/monitores/ACCITL4470.jpg,https://static.ctonline.mx/imagenes/ACCITL4470/ACCITL4470_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL4460,ACCITL4460,"Soporte Monitor p/1 13"" a 27 "" (461382) Sujeta de manera segura una televisión de pantalla plan","Soporte Monitor p/1 13"" a 27 "" (461382) Sujeta de manera segura una televisión de pantalla plana, Optimiza vistas con inclinación de +5° to -12° , ±90° de giro y ajuste de nivel de ±3°, Fabricado en acero sólido",PC CUSTOM,d,16.35164835164835,318.86,16.35,382.63,382.63,510.18,366.69,382.63,monitores,./assets/img/catalog/monitores/ACCITL4460.jpg,https://static.ctonline.mx/imagenes/ACCITL4460/ACCITL4460_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL4910,ACCITL4910,"Soporte Monitor p/1 13"" a 32 "" (461542) Cumple con estándares VESA - sujeta de forma segura un ","Soporte Monitor p/1 13"" a 32 "" (461542) Cumple con estándares VESA - sujeta de forma segura un monitor LCD de 13"" a 32"", Coloca el monitor sobre el escritorio para incrementar el espacio de trabajo, mejora la visibilidad y minimiza el desorden, Brazos de doble articulación con ajustes de inclinacion independiente de ±45°, rotación de 360°",PC CUSTOM,d,36.42857142857142,710.36,36.43,852.43,852.43,1136.58,816.91,852.43,monitores,./assets/img/catalog/monitores/ACCITL4910.jpg,https://static.ctonline.mx/imagenes/ACCITL4910/ACCITL4910_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL5060,ACCITL5060,"Soporte Monitor p/1 13"" a 32 "" p/2 monitores (461528) Cumple con estándares VESA - sujeta de fo","Soporte Monitor p/1 13"" a 32 "" p/2 monitores (461528) Cumple con estándares VESA - sujeta de forma segura un monitor LCD de 13"" a 32"", Coloca el monitor sobre el escritorio para incrementar el espacio de trabajo, mejora la visibilidad y minimiza el desorden, Brazos de doble articulación con ajustes de inclinacion independiente de ±45°, rotación de 360°",PC CUSTOM,d,46.51648351648351,907.07,46.52,1088.48,1088.48,1451.31,1043.13,1088.48,monitores,./assets/img/catalog/monitores/ACCITL5060.jpg,https://static.ctonline.mx/imagenes/ACCITL5060/ACCITL5060_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL5020,ACCITL5020,"Soporte TV p/pared 37"" a 70"" (461283) Soporta firmemente una televisión curva o de pantalla pla","Soporte TV p/pared 37"" a 70"" (461283) Soporta firmemente una televisión curva o de pantalla plana, Optimia vistas con ajuste de inclinación de -20° a 10° y ajuste de giro de 180°, Construcción de acero reforzado",PC CUSTOM,d,55.857142857142854,1089.21,55.86,1307.06,1307.06,1742.74,1252.59,1307.05,monitores,./assets/img/catalog/monitores/ACCITL5020.jpg,https://static.ctonline.mx/imagenes/ACCITL5020/ACCITL5020_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL6320,ACCITL6320,"Soporte Premium para TV tipo carrito (461672) Carrito multifuncional para una pantalla de 60"" a","Soporte Premium para TV tipo carrito (461672) Carrito multifuncional para una pantalla de 60"" a 100"" de hasta 100 kg (220 lbs.) Vistas optimizadas con una inclinación de -10 a 5° Altura ajustable de 1200 a 1685 mm (47,2 a 66,3 pulg.) Estante de componentes de audio/video con un espacio de 335 x 430 mm (13,2 x 17 pulgadas) y una carga nominal de 5 kg (11 lbs.) Repisa de cámara de montaje superior con un espacio de 150 x 285 mm (5,9 x 11,2 pulg.) y una carga nominal de 5 kg (11 lbs.), ideal para videoconferencias. Construcción de aluminio de primera calidad. Administrador interno de cable para una apariencia libre de enredos. Ruedas de uso rudo con un diseño reforzado para soportar el peso del equipo y permitir un manejo más sencillo. Cumple con las normas de la VESA: 400x400, 600x400, 800x400, 800x600, 1000x600. Garantía de 3 años",PC CUSTOM,d,602.4725274725274,11748.21,602.47,14097.85,14097.85,18797.14,13510.44,14097.85,monitores,./assets/img/catalog/monitores/ACCITL6320.jpg,https://static.ctonline.mx/imagenes/ACCITL6320/ACCITL6320_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL6330,ACCITL6330,"Soporte para TV (461993) Soporta una pantalla de 60"" a 100"" de hasta 100 kg. Construcción de ac","Soporte para TV (461993) Soporta una pantalla de 60"" a 100"" de hasta 100 kg. Construcción de acero resistente con recubrimiento de polvo. De bajo perfil, instalación fija, ideales para casa, oficina y comercial. Extiende la TV 32 mm (1.3 pulgadas) de la pared Cerraduras de resorte a presión con cuerdas de liberación para una fácil instalación y seguridad adicional. Cumple con los estándares VESA: 200x200, 300x300, 400x200, 400x400, 600x400, 800x400, 800x600, 900x600. Garantía de 3 años",PC CUSTOM,d,55.10989010989011,1074.64,55.11,1289.57,1289.57,1719.42,1235.84,1289.57,monitores,./assets/img/catalog/monitores/ACCITL6330.jpg,https://static.ctonline.mx/imagenes/ACCITL6330/ACCITL6330_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL6480,ACCITL6480,"Soporte para TV con Trípode (461795) Manhattan. Tiene capacidad para una pantalla de 45 ""a 65"" ","Soporte para TV con Trípode (461795) Manhattan. Tiene capacidad para una pantalla de 45 ""a 65"" de hasta 32 kg, giro de +/- 180 °, altura ajustable, construcción de aluminio y acero, patas de madera de nogal, bases de goma, negro / marrón, Soporte independiente para una pantalla de 45 ""a 65"" de hasta 32 kg, Giro de hasta +/- 180 ° .",PC CUSTOM,d,101.81318681318682,1985.36,101.81,2382.43,2382.43,3176.58,2283.16,2382.43,monitores,./assets/img/catalog/monitores/ACCITL6480.jpg,https://static.ctonline.mx/imagenes/ACCITL6480/ACCITL6480_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
ACCITL5940,ACCITL5940,Soporte Premium de TV para Video Wall (461719) Sujeta de manera segura un panel o pantalla plan,"Soporte Premium de TV para Video Wall (461719) Sujeta de manera segura un panel o pantalla plana para la integración de un video wall. Cumple con estándares VESA - Soporta Televisiones de 45"" a 70"" con un peso de hasta 70 kg (154 lbs.) Ajustes de inclinación de -5° a 3° para optimizar la vista. Opción de microajustes (arriba, abajo, inclinación hacia arriba o abajo, giro hace la derecha o la izquierda) para una alineación perfecta de la pantalla. Sistema de bloqueo antirrobo (candado no incluido). Sistema de perillas para enganchar o desenganchar libremente la pantalla de la placa de pared. Cuenta con un sistema desplegable que extiende el soporte hacia adelante para que la instalación sea más sencilla y para labores de mantenimiento. Incluye un espacio designado para la administración y mantenimiento de cables. Fabricado en acero. Garantía de por vida",PC CUSTOM,d,200.82417582417582,3916.07,200.82,4699.28,4699.28,6265.71,4503.48,4699.28,monitores,./assets/img/catalog/monitores/ACCITL5940.jpg,https://static.ctonline.mx/imagenes/ACCITL5940/ACCITL5940_400.jpg,./assets/img/placeholders/mon_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
